taxid,name,nametype,rank
1649473,Nibrella,scientific name,genus
1649474,Nibribacter,scientific name,genus
1649475,Paludibaculum,scientific name,genus
1649476,Parafilimonas,scientific name,genus
1649477,Paraherbaspirillum,scientific name,genus
1649478,Pelolinea,scientific name,genus
1649479,Permianibacter,scientific name,genus
1649480,Planctopirus,scientific name,genus
1649481,Pseudodonghicola,scientific name,genus
1649482,Pseudopedobacter,scientific name,genus
1649483,Pseudopelagicola,scientific name,genus
1649484,Psychroglaciecola,scientific name,genus
1649485,Pustulibacterium,scientific name,genus
1649486,Rhizorhabdus,scientific name,genus
1649487,Rhizorhapis,scientific name,genus
1649488,Rivicola,scientific name,genus
1649489,Robertkochia,scientific name,genus
1649490,Rubinisphaera,scientific name,genus
1649491,Salinispirillum,scientific name,genus
1649492,Salinithrix,scientific name,genus
1649493,Seleniivibrio,scientific name,genus
1649494,Seminibacterium,scientific name,genus
1649495,Seonamhaeicola,scientific name,genus
1649496,Sinibacillus,scientific name,genus
1649497,Spelaeicoccus,scientific name,genus
1649498,Sungkyunkwania,scientific name,genus
1649499,Swingsia,scientific name,genus
1649501,Tangfeifania,scientific name,genus
1649502,Taonella,scientific name,genus
1649503,Terrimicrobium,scientific name,genus
1649504,Texcoconibacillus,scientific name,genus
1649505,Thermocatellispora,scientific name,genus
1649506,Thermoflavifilum,scientific name,genus
1649507,Thermomarinilinea,scientific name,genus
1649508,Thermorudis,scientific name,genus
1649509,Thermotunica,scientific name,genus
1649510,Variibacter,scientific name,genus
1649511,Vibrionimonas,scientific name,genus
1649512,Vulcaniibacterium,scientific name,genus
1649513,Youngimonas,scientific name,genus
1649514,Zhizhongheella,scientific name,genus
1649642,Oleiagrimonas,scientific name,genus
1649659,Psammosa,scientific name,genus
1649660,Spinther,scientific name,genus
1649805,Pseudopachymerina,scientific name,genus
1649875,Cucumispora,scientific name,genus
1650335,Chrysosporum,scientific name,genus
1650664,Sinomazocraes,scientific name,genus
1650676,Oontomyces,scientific name,genus
1650677,Euryomma,scientific name,genus
1651176,Siphulella,scientific name,genus
1651207,Schoeniclus,scientific name,genus
1651210,Fringillaria,scientific name,genus
1651216,Parmularia,scientific name,genus
1651226,Prillieuxina,scientific name,genus
1651228,Inocyclus,scientific name,genus
1651249,Allogona,scientific name,genus
1651251,Motobdella,scientific name,genus
1651277,Koordersiochloa,scientific name,genus
1651839,Rhizorhina,scientific name,genus
1651961,Micropyxidiella,scientific name,genus
1652027,Pseudoscopulariopsis,scientific name,genus
1652090,Cechetra,scientific name,genus
1652093,Notonagemia,scientific name,genus
1652133,Halobacteriovorax,scientific name,genus
1652466,Biwatendipes,scientific name,genus
1652542,Dimacrocaryon,scientific name,genus
1652644,Rurikoplites,scientific name,genus
1652646,Microdileptus,scientific name,genus
1652671,Tarimichthys,scientific name,genus
1652674,Oostethus,scientific name,genus
1652787,Glymmatophora,scientific name,genus
1652789,Distirogaster,scientific name,genus
1652799,Disolenia,scientific name,genus
1652995,Trichomyrmex,scientific name,genus
1653075,Trypanophora,scientific name,genus
1653080,Squilloides,scientific name,genus
1653172,Milandanielia,scientific name,genus
1653174,Actinotignum,scientific name,genus
1653176,Cereibacter,scientific name,genus
1653204,Monocymbium,scientific name,genus
1653296,Eurypylus,scientific name,genus
1653391,Liagoropsis,scientific name,genus
1653394,Mammarenavirus,scientific name,genus
1653395,Reptarenavirus,scientific name,genus
1653400,Pharyngocirrus,scientific name,genus
1653781,Thylacoplethus,scientific name,genus
1653799,Eremochloris,scientific name,genus
1653871,Thiospira,scientific name,genus
1654035,Stibiobacter,scientific name,genus
1654352,Neosabellaria,scientific name,genus
1654365,Mesoponera,scientific name,genus
1654366,Euponera,scientific name,genus
1654413,Argoptochus,scientific name,genus
1654421,Metacolpodes,scientific name,genus
1654423,Ctenognathus,scientific name,genus
1654425,Neomegalonychus,scientific name,genus
1654427,Ptygomastax,scientific name,genus
1654451,Cheirospora,scientific name,genus
1654676,Litoditis,scientific name,genus
1654677,Almeidea,scientific name,genus
1654683,Andreadoxa,scientific name,genus
1654692,Erythrochiton,scientific name,genus
1654696,Neoraputia,scientific name,genus
1654698,Rauia,scientific name,genus
1654711,Litorivivens,scientific name,genus
1654718,Parablastomonas,scientific name,genus
1654719,Pseudochelatococcus,scientific name,genus
1654741,Bombella,scientific name,genus
1654787,Thiopseudomonas,scientific name,genus
1654793,Felovia,scientific name,genus
1654807,Cunea,scientific name,genus
1654896,Anapis,scientific name,genus
1654900,Meringa,scientific name,genus
1654907,Physoglenes,scientific name,genus
1654909,Putaoa,scientific name,genus
1654911,Teemenaarus,scientific name,genus
1654913,Tupua,scientific name,genus
1654916,Chordomyces,scientific name,genus
1654917,Forstera,scientific name,genus
1654931,Crenobacter,scientific name,genus
1654934,Desulfoprunum,scientific name,genus
1654951,Chilenodes,scientific name,genus
1654953,Chileotaxus,scientific name,genus
1654955,Eryciniolia,scientific name,genus
1654957,Mangua,scientific name,genus
1654959,Maxanapis,scientific name,genus
1654961,Palaeohyphantes,scientific name,genus
1654963,Pararchaea,scientific name,genus
1654965,Runga,scientific name,genus
1654967,Tekella,scientific name,genus
1654969,Tekelloides,scientific name,genus
1654971,Wanzia,scientific name,genus
1654973,Laetesia,scientific name,genus
1654975,Pahora,scientific name,genus
1654977,Angulamoeba,scientific name,genus
1654981,Megadrilus,scientific name,genus
1654986,Darbyshirella,scientific name,genus
1654994,Ischnamoeba,scientific name,genus
1655002,Dictyamoeba,scientific name,genus
1655004,Arboramoeba,scientific name,genus
1655190,Tropicihabitans,scientific name,genus
1655196,Frondibacter,scientific name,genus
1655280,Pelecinobaccha,scientific name,genus
1655282,Atylobaccha,scientific name,genus
1655294,Relictanum,scientific name,genus
1655344,Sharpilosentis,scientific name,genus
1655424,Aggregatorygma,scientific name,genus
1655429,Savagea,scientific name,genus
1655515,Capillosclerotium,scientific name,genus
1655540,Plagiodinium,scientific name,genus
1655637,Lokiarchaeum,scientific name,genus
1655642,Metarhabditis,scientific name,genus
1655998,Athysanella,scientific name,genus
1656001,Ctenocallis,scientific name,genus
1656003,Abstrusomyzus,scientific name,genus
1656005,Acholla,scientific name,genus
1656007,Alveotingis,scientific name,genus
1656009,Amaurochrous,scientific name,genus
1656011,Amnestus,scientific name,genus
1656013,Antillocoris,scientific name,genus
1656032,Atrazonotus,scientific name,genus
1656034,Aufeius,scientific name,genus
1656036,Auridius,scientific name,genus
1656041,Balcanocerus,scientific name,genus
1656043,Barce,scientific name,genus
1656045,Cachryphora,scientific name,genus
1656047,Calanana,scientific name,genus
1656049,Criomorphus,scientific name,genus
1656051,Cryphula,scientific name,genus
1656062,Chromocallis,scientific name,genus
1656066,Hannabura,scientific name,genus
1656073,Mesocallis,scientific name,genus
1656075,Neobetulaphis,scientific name,genus
1656076,Neochromaphis,scientific name,genus
1656082,Pseudochromaphis,scientific name,genus
1656251,Bracteamorpha,scientific name,genus
1656252,Rotundella,scientific name,genus
1656253,Tumidella,scientific name,genus
1656255,Terrycarlessia,scientific name,genus
1656262,Briarosaccus,scientific name,genus
1656266,Procyttarium,scientific name,genus
1656276,Gonialoe,scientific name,genus
1656277,Tulista,scientific name,genus
1656278,Haworthiopsis,scientific name,genus
1656279,Aristaloe,scientific name,genus
1656399,Latalus,scientific name,genus
1656401,Davisonia,scientific name,genus
1656403,Oncopsis,scientific name,genus
1656405,Apache,scientific name,genus
1656407,Otiocerus,scientific name,genus
1656756,Decorosiphon,scientific name,genus
1656758,Epiptera,scientific name,genus
1656767,Euthochtha,scientific name,genus
1656769,Extrusanus,scientific name,genus
1656772,Fagocyba,scientific name,genus
1656774,Frigartus,scientific name,genus
1656776,Hebecephalus,scientific name,genus
1656782,Heraeus,scientific name,genus
1656784,Hesperotingis,scientific name,genus
1656787,Kolenetrus,scientific name,genus
1656789,Lasiomerus,scientific name,genus
1656791,Lygaeospilus,scientific name,genus
1656794,Malezonotus,scientific name,genus
1656797,Megamelanus,scientific name,genus
1656799,Melacoryphus,scientific name,genus
1656801,Melanaethus,scientific name,genus
1656803,Melanolestes,scientific name,genus
1656805,Melanorhopala,scientific name,genus
1656807,Merragata,scientific name,genus
1656809,Neolecanium,scientific name,genus
1656811,Neophyllura,scientific name,genus
1656813,Nisoscolopocerus,scientific name,genus
1656815,Oedancala,scientific name,genus
1656817,Ossiannilssonola,scientific name,genus
1656823,Halanaeroarchaeum,scientific name,genus
1656904,Stylodinium,scientific name,genus
1656923,Kashiwadia,scientific name,genus
1656933,Oxnerella,scientific name,genus
1657015,Neocordana,scientific name,genus
1657250,Palmacorixa,scientific name,genus
1657252,Pangaeus,scientific name,genus
1657254,Parkana,scientific name,genus
1657256,Patara,scientific name,genus
1657258,Perigenes,scientific name,genus
1657260,Protenor,scientific name,genus
1657262,Pseudacaudella,scientific name,genus
1657264,Pseudocnemodus,scientific name,genus
1657266,Rhopalosiphoninus,scientific name,genus
1657269,Lemellus,scientific name,genus
1657271,Strenaphis,scientific name,genus
1657273,Stroggylocephalus,scientific name,genus
1657275,Synecdoche,scientific name,genus
1657280,Texananus,scientific name,genus
1657291,Toumeyella,scientific name,genus
1657293,Uhleriola,scientific name,genus
1657295,Zeridoneus,scientific name,genus
1657298,Prescottia,scientific name,genus
1657302,Agudus,scientific name,genus
1657315,Cribrus,scientific name,genus
1657606,Aoyuanus,scientific name,genus
1657615,Chilodelphax,scientific name,genus
1657623,Delphacinus,scientific name,genus
1657646,Falcotoya,scientific name,genus
1657647,Fangdelphax,scientific name,genus
1657656,Hagamiodes,scientific name,genus
1657661,Himeunka,scientific name,genus
1657680,Kusnezoviella,scientific name,genus
1657692,Mahmutkashgaria,scientific name,genus
1657701,Mestus,scientific name,genus
1657713,Neodicranotropis,scientific name,genus
1657715,Neometopina,scientific name,genus
1657733,Onidodelphax,scientific name,genus
1657760,Rhombotoya,scientific name,genus
1657768,Sinolacme,scientific name,genus
1657781,Struebingianella,scientific name,genus
1657795,Ulanar,scientific name,genus
1658052,Giovanella,scientific name,genus
1658054,Laneella,scientific name,genus
1658093,Fibulia,scientific name,genus
1658096,Plicatellopsis,scientific name,genus
1658098,Acanthorhabdus,scientific name,genus
1658100,Microxina,scientific name,genus
1658102,Pachypellina,scientific name,genus
1658105,Stylocordyla,scientific name,genus
1658116,Thopha,scientific name,genus
1658123,Henicopsaltria,scientific name,genus
1658273,Thalassosphaera,scientific name,genus
1658276,Adelastes,scientific name,genus
1658280,Amphibambusa,scientific name,genus
1658282,Allophaeosphaeria,scientific name,genus
1658284,Multiseptospora,scientific name,genus
1658285,Neogaeumannomyces,scientific name,genus
1658286,Flammeascoma,scientific name,genus
1658287,Palmiascoma,scientific name,genus
1658288,Chaetocapnodium,scientific name,genus
1658289,Sarimanas,scientific name,genus
1658292,Paralecia,scientific name,genus
1658347,Adoratopsylla,scientific name,genus
1658349,Agastopsylla,scientific name,genus
1658351,Callopsylla,scientific name,genus
1658353,Doratopsylla,scientific name,genus
1658355,Lentistivalius,scientific name,genus
1658359,Amaradix,scientific name,genus
1658361,Barreropsylla,scientific name,genus
1658365,Hectopsylla,scientific name,genus
1658368,Lagaropsylla,scientific name,genus
1658374,Listronius,scientific name,genus
1658376,Malacopsylla,scientific name,genus
1658378,Ochotonobius,scientific name,genus
1658380,Palaeopsylla,scientific name,genus
1658382,Paractenopsyllus,scientific name,genus
1658385,Paramonopsyllus,scientific name,genus
1658387,Phthiropsylla,scientific name,genus
1658389,Rhopalopsyllus,scientific name,genus
1658391,Synopsyllus,scientific name,genus
1658393,Tetrapsyllus,scientific name,genus
1658396,Wenzella,scientific name,genus
1658412,Phragmocapnias,scientific name,genus
1658426,Huberantha,scientific name,genus
1658452,Cephalotrichum,scientific name,genus
1658471,Australotaenia,scientific name,genus
1658473,Brayela,scientific name,genus
1658475,Cangatiella,scientific name,genus
1658477,Houssayela,scientific name,genus
1658479,Jauella,scientific name,genus
1658481,Manaosia,scientific name,genus
1658483,Marsypocephalus,scientific name,genus
1658486,Nupelia,scientific name,genus
1658488,Pangasiocestus,scientific name,genus
1658490,Regoella,scientific name,genus
1658492,Rostellotaenia,scientific name,genus
1658494,Sciadocephalus,scientific name,genus
1658496,Spasskyellina,scientific name,genus
1658499,Travassiella,scientific name,genus
1658510,Desertella,scientific name,genus
1658655,Stenischia,scientific name,genus
1658657,Thaumapsylla,scientific name,genus
1658758,Egidemia,scientific name,genus
1658781,Aliiroseovarius,scientific name,genus
1659190,Rhagadolobiopsis,scientific name,genus
1659210,Proplatycoma,scientific name,genus
1659212,Triplonchium,scientific name,genus
1659278,Eurystomina,scientific name,genus
1659280,Metenoploides,scientific name,genus
1659282,Meyersia,scientific name,genus
1659290,Pseudoncholaimus,scientific name,genus
1659292,Thoracostomopsis,scientific name,genus
1659299,Walhiana,scientific name,genus
1659318,Hymenoporus,scientific name,genus
1659327,Xiha,scientific name,genus
1659393,Arcterigone,scientific name,genus
1659395,Cercidia,scientific name,genus
1659397,Gibothorax,scientific name,genus
1659399,Hentziectypus,scientific name,genus
1659401,Masikia,scientific name,genus
1659403,Perro,scientific name,genus
1659405,Praestigia,scientific name,genus
1659407,Silometopoides,scientific name,genus
1659409,Singa,scientific name,genus
1659411,Tarsiphantes,scientific name,genus
1659413,Vermontia,scientific name,genus
1659415,Walckenaerianus,scientific name,genus
1659417,Marinithermofilum,scientific name,genus
1659588,Mycetinis,scientific name,genus
1659589,Apatrobus,scientific name,genus
1659613,Tenuibaetis,scientific name,genus
1659654,Buccella,scientific name,genus
1659657,Cribrorotalia,scientific name,genus
