taxid,name,nametype,rank
1077316,Protanguillidae,scientific name,family
1077928,Pseudomelatomidae,scientific name,family
1077931,Clathurellidae,scientific name,family
1078832,Cryptodifflugiidae,scientific name,family
1078847,Goceviidae,scientific name,family
1080592,Spiruridae,scientific name,family
1080943,Seuratidae,scientific name,family
1080998,Lamproblattidae,scientific name,family
1084709,Tsukubamonadidae,scientific name,family
1086596,Chauhaneidae,scientific name,family
1086799,Hesperinidae,scientific name,family
1087307,Nolellidae,scientific name,family
1088908,Clavatulidae,scientific name,family
1094902,Alvinocarididae,scientific name,family
1095088,Tarvaiidae,scientific name,family
1096473,Janthinidae,scientific name,family
1096778,Thioalkalispiraceae,scientific name,family
1097431,Hexacrobylidae,scientific name,family
1100104,Brevinemataceae,scientific name,family
1104312,Chrysomeridaceae,scientific name,family
1104538,Olindiasidae,scientific name,family
1104670,Mauroniscidae,scientific name,family
1105228,Histocidaridae,scientific name,family
1105229,Psychocidaridae,scientific name,family
1107942,Micromitriaceae,scientific name,family
1108071,Colliniidae,scientific name,family
1108639,Jaoaceae,scientific name,family
1108959,Lesquereusiidae,scientific name,family
1109126,Pontogeneiidae,scientific name,family
1109181,Catiniidae,scientific name,family
1109337,Taeniacanthidae,scientific name,family
1109338,Clausidiidae,scientific name,family
1109339,Misophriidae,scientific name,family
1109340,Umazurcolidae,scientific name,family
1111112,Sympoventuriaceae,scientific name,family
1111450,Brachychthoniidae,scientific name,family
1112062,Caponiidae,scientific name,family
1112569,Zoropsidae,scientific name,family
1112823,Entocytheridae,scientific name,family
1112824,Psammocytheridae,scientific name,family
1112825,Terrestricytheridae,scientific name,family
1113476,Gymnodorididae,scientific name,family
1114255,Phellodermidae,scientific name,family
1115082,Endogemmataceae,scientific name,family
1115741,Elaeomyxaceae,scientific name,family
1115744,Physaraceae,scientific name,family
1115745,Didymiaceae,scientific name,family
1117128,Myxobilatidae,scientific name,family
1117388,Prototrachelocercidae,scientific name,family
1118796,Spengelidae,scientific name,family
1118802,Torquaratoridae,scientific name,family
1123714,Amphidomataceae,scientific name,family
1124584,Munididae,scientific name,family
1124673,Rickenellaceae,scientific name,family
1125798,Caridae,scientific name,family
1126008,Ascorhynchidae,scientific name,family
1127098,Acanthochiasmidae,scientific name,family
1127112,Acanthoplegmidae,scientific name,family
1127138,Diploconidae,scientific name,family
1127206,Lithopteridae,scientific name,family
1127404,Gryporhynchidae,scientific name,family
1127830,Candidatus Brocadiaceae,scientific name,family
1128079,Euplokamidae,scientific name,family
1129100,Pantheidae,scientific name,family
1129376,Goniodomataceae,scientific name,family
1129411,Cladopyxidaceae,scientific name,family
1129546,Claroideoglomeraceae,scientific name,family
1129565,Planodasyidae,scientific name,family
1129771,Leptotrichiaceae,scientific name,family
1129782,Psalteriomonadidae,scientific name,family
1130789,Microzoanthidae,scientific name,family
1131318,Peranemaceae,scientific name,family
1131319,Phacaceae,scientific name,family
1131320,Euglenaceae,scientific name,family
1131492,Aspergillaceae,scientific name,family
1131624,Thermoascaceae,scientific name,family
1131808,Protoplophoridae,scientific name,family
1131809,Sphaerochthoniidae,scientific name,family
1131839,Anastrophyllaceae,scientific name,family
1132511,Eudubosquellidae,scientific name,family
1133062,Gastrostomobdellidae,scientific name,family
1133085,Orobdellidae,scientific name,family
1134080,Powellomycetaceae,scientific name,family
1134132,Chlidonophoridae,scientific name,family
1134603,Kirschsteiniotheliaceae,scientific name,family
1136790,Chrysochromulinaceae,scientific name,family
1140588,Ancinidae,scientific name,family
1143178,Isophelliidae,scientific name,family
1144920,Guttulinaceae,scientific name,family
1144924,Acrasiaceae,scientific name,family
1144940,Benthimermithidae,scientific name,family
1146846,Natipusillaceae,scientific name,family
1149912,Abacionidae,scientific name,family
1150983,Muspiceidae,scientific name,family
1154585,Gaiellaceae,scientific name,family
1155054,Campylonotidae,scientific name,family
1156497,Pichiaceae,scientific name,family
1158810,Stephanoecidae,scientific name,family
1158979,Myliobatidae,scientific name,family
1163410,Collyriclidae,scientific name,family
1163720,Leucosporidiaceae,scientific name,family
1165354,Difflugiidae,scientific name,family
1167809,Alphamycetaceae,scientific name,family
1169139,Tovelliaceae,scientific name,family
1170551,Hypocomidae,scientific name,family
1170554,Chilodonellidae,scientific name,family
1170559,Sonderiidae,scientific name,family
1171044,Harknessiaceae,scientific name,family
1171976,Parvidrilidae,scientific name,family
1171987,Haplotaxidae,scientific name,family
1172398,Liotiidae,scientific name,family
1173045,Glomeridellidae,scientific name,family
1173048,Trachysphaeridae,scientific name,family
1173381,Usconophryidae,scientific name,family
1176357,Cyttarocylididae,scientific name,family
1176381,Undellidae,scientific name,family
1176409,Cyrenidae,scientific name,family
1177115,Cyamiidae,scientific name,family
1178388,Heliodinidae,scientific name,family
1181439,Palaeosetidae,scientific name,family
1182203,Dianemataceae,scientific name,family
1185407,Defluviitaleaceae,scientific name,family
1191176,Rhizosphaeridae,scientific name,family
1191479,Magnetococcaceae,scientific name,family
1193145,Facilisporidae,scientific name,family
1194631,Dasydytidae,scientific name,family
1194752,Pachylasmatidae,scientific name,family
1194755,Platylepadidae,scientific name,family
1198451,Methanoregulaceae,scientific name,family
1202464,Dehalococcoidaceae,scientific name,family
1202956,Blissidae,scientific name,family
1203500,Cystopteridaceae,scientific name,family
1203513,Hemidictyaceae,scientific name,family
1203514,Diplaziopsidaceae,scientific name,family
1203515,Rhachidosoraceae,scientific name,family
1203520,Athyriaceae,scientific name,family
1204718,Lateolabracidae,scientific name,family
1208339,Trematosphaeriaceae,scientific name,family
1208807,Andesembiidae,scientific name,family
1209073,Biecheleriaceae,scientific name,family
1210442,Eulepethidae,scientific name,family
1213223,Euchlanidae,scientific name,family
1213740,Parascylliidae,scientific name,family
1214249,Heterodiniaceae,scientific name,family
1215150,Scelembiidae,scientific name,family
1215717,Antygomonidae,scientific name,family
1215718,Dracoderidae,scientific name,family
1215725,Neocentrophyidae,scientific name,family
1215726,Semnoderidae,scientific name,family
1217100,Jiangellaceae,scientific name,family
1217822,Xylonaceae,scientific name,family
1221082,Phytoptidae,scientific name,family
1223337,Anadenidae,scientific name,family
1225616,Melizoderidae,scientific name,family
1229510,Hydnodontaceae,scientific name,family
1230091,Discotrichidae,scientific name,family
1230099,Keronidae,scientific name,family
1230109,Ctedoctematidae,scientific name,family
1232737,Clavaviridae,scientific name,family
1233474,Trichomeriaceae,scientific name,family
1233511,Liceaceae,scientific name,family
1233766,Annulariidae,scientific name,family
1233869,Skeneopsidae,scientific name,family
1233870,Pomatiidae,scientific name,family
1234993,Bdellodrilidae,scientific name,family
1235894,Leiotrochidae,scientific name,family
1236001,Epiplocylididae,scientific name,family
1238961,Mantamonadidae,scientific name,family
1239418,Spirillinidae,scientific name,family
1240483,Orbaceae,scientific name,family
1244811,Myicolidae,scientific name,family
1250773,Quadroppiidae,scientific name,family
1251892,Blattisociidae,scientific name,family
1251894,Siteroptidae,scientific name,family
1251898,Scutacaridae,scientific name,family
1251902,Melicharidae,scientific name,family
1251929,Ereynetidae,scientific name,family
1253824,Passalozetidae,scientific name,family
1253854,Pygmephoridae,scientific name,family
1260509,Iravadiidae,scientific name,family
1260510,Lithoglyphidae,scientific name,family
1260511,Hydrococcidae,scientific name,family
1260512,Barleeiidae,scientific name,family
1260749,Charilaidae,scientific name,family
1260750,Pyrgacrididae,scientific name,family
1261546,Ooegyrodactylidae,scientific name,family
1262355,Nannodastiidae,scientific name,family
1262356,Campichoetidae,scientific name,family
1262357,Cryptochetidae,scientific name,family
1262358,Inbiomyiidae,scientific name,family
1262361,Natalimyzidae,scientific name,family
1262362,Canacidae,scientific name,family
1262363,Ctenostylidae,scientific name,family
1262364,Oreoleptidae,scientific name,family
1263284,Stenochilidae,scientific name,family
1266054,Algiphilaceae,scientific name,family
1267019,Arulidae,scientific name,family
1267121,Acanthoaxiidae,scientific name,family
1269769,Olveriidae,scientific name,family
1271465,Oxychilidae,scientific name,family
1271886,Cryptochilidae,scientific name,family
1271889,Conchophthiridae,scientific name,family
1272269,Peniculistomatidae,scientific name,family
1272314,Thigmophryidae,scientific name,family
1272939,Promecheilidae,scientific name,family
1273262,Calopiidae,scientific name,family
1273264,Cingulopsidae,scientific name,family
1273265,Tornidae,scientific name,family
1273267,Emblandidae,scientific name,family
1273271,Triphoridae,scientific name,family
1273273,Rastodentidae,scientific name,family
1277271,Petrobunidae,scientific name,family
1277272,Tithaeidae,scientific name,family
1277729,Chikilidae,scientific name,family
1277735,Indotyphlidae,scientific name,family
1277736,Herpelidae,scientific name,family
1277737,Siphonopidae,scientific name,family
1280769,Pycnotrichidae,scientific name,family
1283207,Alphatetraviridae,scientific name,family
1283208,Carmotetraviridae,scientific name,family
1283210,Permutotetraviridae,scientific name,family
1283840,Euctenizidae,scientific name,family
1284389,Bracteacoccaceae,scientific name,family
1285587,Bidnaviridae,scientific name,family
1285590,Hytrosaviridae,scientific name,family
1285596,Megabirnaviridae,scientific name,family
1286449,Raphitomidae,scientific name,family
1287636,Fionidae,scientific name,family
1287649,Amphitraemidae,scientific name,family
1291367,Melanthripidae,scientific name,family
1291388,Ichthyocephalidae,scientific name,family
1291399,Carnoyidae,scientific name,family
1291400,Hethidae,scientific name,family
1291401,Ransomnematidae,scientific name,family
1291702,Stenurothripidae,scientific name,family
1292249,Dimarcusidae,scientific name,family
1292368,Dixoniellaceae,scientific name,family
1293059,Macrophthalmidae,scientific name,family
1293061,Crossotonotidae,scientific name,family
1293062,Xenophthalmidae,scientific name,family
1293435,Microcaliciaceae,scientific name,family
1293609,Candidatus Parilichlamydiaceae,scientific name,family
1294546,Planomonadidae,scientific name,family
1294635,Gavialidae,scientific name,family
1294636,Alligatoridae,scientific name,family
1295189,Xanthonychidae,scientific name,family
1298393,Humboldtianidae,scientific name,family
1298587,Halotthiaceae,scientific name,family
1298591,Kriegeriaceae,scientific name,family
1298757,Ditoxidae,scientific name,family
1299296,Quadriviridae,scientific name,family
1301073,Mogoplistidae,scientific name,family
1301366,Homostichanthidae,scientific name,family
1302296,Malmideaceae,scientific name,family
1302426,Rhinodermatidae,scientific name,family
1306077,Hypsimetopidae,scientific name,family
1309809,Diceratocephalidae,scientific name,family
1311800,Placorhynchidae,scientific name,family
1311933,Kytorhynchidae,scientific name,family
1312212,Graffillidae,scientific name,family
1312333,Carcharodopharyngidae,scientific name,family
1312872,Mesoniviridae,scientific name,family
1313209,Oligosphaeraceae,scientific name,family
1315717,Picomonadidae,scientific name,family
1315964,Alicellidae,scientific name,family
1321068,Asterometridae,scientific name,family
1321241,Eudiocrinidae,scientific name,family
